,y
1332,2.1972245773362196
1333,0.6931471805599453
1334,1.3862943611198906
1335,1.3862943611198906
1336,1.6094379124341003
1337,0.6931471805599453
1338,1.0986122886681098
1339,3.044522437723423
1340,1.6094379124341003
1341,0.0
1342,1.0986122886681098
1343,2.5649493574615367
1344,0.0
1345,0.6931471805599453
1346,2.772588722239781
1347,3.6635616461296463
1348,2.4849066497880004
1349,0.6931471805599453
1350,0.0
1351,2.833213344056216
1352,1.6094379124341003
1353,1.9459101490553132
1354,0.0
1355,0.0
1356,1.0986122886681098
1357,1.9459101490553132
1358,0.0
1359,0.0
1360,0.6931471805599453
1361,3.044522437723423
1362,1.9459101490553132
1363,1.3862943611198906
1364,1.791759469228055
1365,4.430816798843313
1366,1.0986122886681098
1367,2.3978952727983707
1368,0.0
1369,2.8903717578961645
1370,3.6109179126442243
1371,1.0986122886681098
1372,1.0986122886681098
1373,2.1972245773362196
1374,2.995732273553991
1375,3.1780538303479458
1376,2.0794415416798357
1377,1.0986122886681098
1378,3.8066624897703196
1379,0.6931471805599453
1380,0.0
1381,2.8903717578961645
1382,0.0
1383,0.6931471805599453
1384,1.9459101490553132
1385,1.0986122886681098
1386,2.0794415416798357
1387,1.9459101490553132
1388,1.0986122886681098
1389,1.3862943611198906
1390,0.0
1391,0.6931471805599453
1392,1.3862943611198906
1393,1.6094379124341003
1394,1.0986122886681098
1395,3.2188758248682006
1396,2.4849066497880004
1397,0.6931471805599453
1398,2.0794415416798357
1399,1.3862943611198906
1400,2.70805020110221
1401,2.5649493574615367
1402,3.5553480614894135
1403,1.3862943611198906
1404,3.4657359027997265
1405,1.791759469228055
1406,2.833213344056216
1407,2.0794415416798357
1408,2.5649493574615367
1409,0.6931471805599453
1410,2.0794415416798357
1411,2.3978952727983707
1412,2.0794415416798357
1413,2.833213344056216
1414,1.6094379124341003
1415,1.3862943611198906
1416,1.9459101490553132
1417,0.0
1418,0.6931471805599453
1419,2.772588722239781
1420,2.3978952727983707
1421,2.3978952727983707
1422,1.9459101490553132
1423,0.6931471805599453
1424,1.791759469228055
1425,1.6094379124341003
1426,3.9889840465642745
1427,0.0
1428,1.791759469228055
1429,0.6931471805599453
1430,2.3978952727983707
1431,0.6931471805599453
1432,1.0986122886681098
1433,1.6094379124341003
1434,1.3862943611198906
1435,2.1972245773362196
1436,1.3862943611198906
1437,0.6931471805599453
1438,1.9459101490553132
1439,2.0794415416798357
1440,0.6931471805599453
1441,2.302585092994046
1442,1.791759469228055
1443,2.772588722239781
1444,1.3862943611198906
1445,1.3862943611198906
1446,1.3862943611198906
1447,1.0986122886681098
1448,1.3862943611198906
1449,0.6931471805599453
1450,2.8903717578961645
1451,0.6931471805599453
1452,0.0
1453,1.3862943611198906
1454,1.3862943611198906
1455,1.0986122886681098
1456,4.356708826689592
1457,1.3862943611198906
1458,1.0986122886681098
1459,1.3862943611198906
1460,1.791759469228055
1461,1.791759469228055
1462,2.1972245773362196
1463,2.302585092994046
1464,0.0
1465,1.0986122886681098
1466,1.3862943611198906
1467,3.367295829986474
1468,3.5553480614894135
1469,2.0794415416798357
1470,2.4849066497880004
1471,0.6931471805599453
1472,2.9444389791664403
1473,0.6931471805599453
1474,2.3978952727983707
1475,1.3862943611198906
1476,1.3862943611198906
1477,1.0986122886681098
1478,2.302585092994046
1479,1.3862943611198906
1480,0.6931471805599453
1481,1.0986122886681098
1482,0.6931471805599453
1483,1.9459101490553132
1484,2.1972245773362196
1485,1.0986122886681098
1486,3.2188758248682006
1487,0.0
1488,0.0
1489,2.8903717578961645
1490,1.6094379124341003
1491,2.772588722239781
1492,1.3862943611198906
1493,3.2188758248682006
1494,0.6931471805599453
1495,0.6931471805599453
1496,0.6931471805599453
1497,1.0986122886681098
1498,1.9459101490553132
1499,0.6931471805599453
1500,2.772588722239781
1501,2.0794415416798357
1502,4.07753744390572
1503,1.9459101490553132
1504,1.3862943611198906
1505,1.791759469228055
1506,1.9459101490553132
1507,0.6931471805599453
1508,1.6094379124341003
1509,1.0986122886681098
1510,1.6094379124341003
1511,1.0986122886681098
1512,1.0986122886681098
1513,2.5649493574615367
1514,1.3862943611198906
1515,0.0
1516,1.3862943611198906
1517,1.0986122886681098
1518,1.3862943611198906
1519,1.791759469228055
1520,2.0794415416798357
1521,1.791759469228055
1522,1.0986122886681098
1523,1.791759469228055
1524,1.0986122886681098
1525,0.0
1526,1.0986122886681098
1527,2.4849066497880004
1528,0.6931471805599453
1529,1.9459101490553132
1530,1.9459101490553132
1531,0.6931471805599453
1532,4.127134385045092
1533,0.0
1534,1.791759469228055
1535,2.772588722239781
1536,0.0
1537,2.70805020110221
1538,0.0
1539,2.0794415416798357
1540,1.6094379124341003
1541,1.6094379124341003
1542,4.5217885770490405
1543,1.6094379124341003
1544,1.3862943611198906
1545,1.3862943611198906
1546,0.6931471805599453
1547,3.295836866004329
1548,2.302585092994046
1549,0.6931471805599453
1550,2.302585092994046
1551,0.0
1552,1.9459101490553132
1553,0.0
1554,2.6390573296152584
1555,1.3862943611198906
1556,0.6931471805599453
1557,4.1588830833596715
1558,1.9459101490553132
1559,0.6931471805599453
1560,1.0986122886681098
1561,2.6390573296152584
1562,2.9444389791664403
1563,0.6931471805599453
1564,0.0
1565,1.0986122886681098
1566,0.0
1567,1.3862943611198906
1568,1.6094379124341003
1569,0.0
1570,1.0986122886681098
1571,2.772588722239781
1572,1.3862943611198906
1573,1.3862943611198906
1574,0.6931471805599453
1575,1.0986122886681098
1576,0.6931471805599453
1577,2.995732273553991
1578,0.6931471805599453
1579,1.0986122886681098
1580,2.4849066497880004
1581,1.3862943611198906
1582,2.1972245773362196
1583,2.6390573296152584
1584,0.0
1585,1.3862943611198906
1586,3.7612001156935624
1587,2.3978952727983707
1588,1.3862943611198906
1589,1.0986122886681098
1590,0.0
1591,3.044522437723423
1592,2.4849066497880004
1593,1.6094379124341003
1594,2.0794415416798357
1595,1.9459101490553132
1596,2.8903717578961645
1597,1.3862943611198906
1598,1.3862943611198906
1599,2.3978952727983707
1600,1.9459101490553132
1601,2.70805020110221
1602,1.3862943611198906
1603,2.995732273553991
1604,1.9459101490553132
1605,2.3978952727983707
1606,0.6931471805599453
1607,0.0
1608,1.0986122886681098
1609,2.0794415416798357
1610,2.302585092994046
1611,0.6931471805599453
1612,2.3978952727983707
1613,1.6094379124341003
1614,0.0
1615,0.6931471805599453
1616,2.6390573296152584
1617,2.1972245773362196
1618,2.6390573296152584
1619,1.0986122886681098
1620,2.3978952727983707
1621,1.6094379124341003
1622,0.0
1623,1.0986122886681098
1624,1.6094379124341003
1625,2.0794415416798357
1626,1.3862943611198906
1627,2.1972245773362196
1628,1.6094379124341003
1629,0.0
1630,0.0
1631,1.0986122886681098
1632,0.0
1633,2.1972245773362196
1634,0.0
1635,2.995732273553991
1636,2.302585092994046
1637,3.4965075614664802
1638,2.70805020110221
1639,0.6931471805599453
1640,1.791759469228055
1641,1.791759469228055
1642,0.6931471805599453
1643,0.6931471805599453
1644,0.0
1645,2.0794415416798357
1646,1.3862943611198906
1647,0.6931471805599453
1648,1.791759469228055
1649,1.0986122886681098
1650,1.3862943611198906
1651,2.302585092994046
1652,1.3862943611198906
1653,0.0
1654,2.5649493574615367
1655,2.4849066497880004
1656,1.0986122886681098
1657,4.1588830833596715
1658,1.3862943611198906
1659,1.6094379124341003
1660,0.6931471805599453
1661,1.6094379124341003
1662,2.302585092994046
1663,0.0
1664,0.6931471805599453
1665,0.0
1666,1.0986122886681098
1667,1.6094379124341003
1668,2.3978952727983707
1669,1.3862943611198906
1670,2.5649493574615367
1671,1.3862943611198906
1672,2.0794415416798357
1673,1.3862943611198906
1674,1.791759469228055
1675,1.0986122886681098
1676,2.3978952727983707
1677,0.6931471805599453
1678,1.3862943611198906
1679,0.0
1680,2.8903717578961645
1681,1.791759469228055
1682,1.0986122886681098
1683,1.0986122886681098
1684,1.6094379124341003
1685,2.302585092994046
1686,2.6390573296152584
1687,1.9459101490553132
1688,1.3862943611198906
1689,2.3978952727983707
1690,3.1780538303479458
1691,4.04305126783455
1692,1.9459101490553132
1693,1.3862943611198906
1694,2.9444389791664403
1695,2.0794415416798357
1696,2.4849066497880004
1697,0.6931471805599453
1698,1.0986122886681098
1699,1.3862943611198906
1700,0.0
1701,1.6094379124341003
1702,1.6094379124341003
1703,1.0986122886681098
1704,1.3862943611198906
1705,1.0986122886681098
1706,3.367295829986474
1707,0.6931471805599453
1708,0.6931471805599453
1709,0.0
1710,1.3862943611198906
1711,1.3862943611198906
1712,0.0
1713,2.833213344056216
1714,1.6094379124341003
1715,2.0794415416798357
1716,1.791759469228055
1717,1.3862943611198906
1718,2.1972245773362196
1719,0.6931471805599453
1720,1.6094379124341003
1721,4.605170185988092
1722,0.0
1723,1.0986122886681098
1724,1.3862943611198906
1725,0.0
1726,0.6931471805599453
1727,3.9318256327243257
1728,2.1972245773362196
1729,3.9318256327243257
1730,2.302585092994046
1731,0.6931471805599453
1732,1.0986122886681098
1733,1.9459101490553132
1734,1.791759469228055
1735,2.0794415416798357
1736,0.0
1737,2.0794415416798357
1738,1.3862943611198906
1739,0.6931471805599453
1740,3.713572066704308
1741,0.0
1742,0.6931471805599453
1743,1.6094379124341003
1744,1.0986122886681098
1745,1.0986122886681098
1746,1.9459101490553132
1747,0.6931471805599453
1748,1.3862943611198906
1749,0.6931471805599453
1750,1.0986122886681098
1751,1.6094379124341003
1752,0.6931471805599453
1753,2.3978952727983707
1754,3.4339872044851463
1755,1.6094379124341003
1756,1.3862943611198906
1757,1.9459101490553132
1758,2.833213344056216
1759,1.3862943611198906
1760,1.3862943611198906
1761,1.6094379124341003
1762,2.6390573296152584
1763,2.1972245773362196
1764,0.6931471805599453
1765,2.1972245773362196
1766,0.6931471805599453
1767,1.9459101490553132
1768,0.6931471805599453
1769,1.0986122886681098
1770,2.3978952727983707
1771,2.4849066497880004
1772,0.0
1773,2.3978952727983707
1774,2.0794415416798357
1775,1.3862943611198906
1776,0.6931471805599453
1777,3.4011973816621555
1778,2.833213344056216
1779,0.6931471805599453
1780,0.0
1781,1.3862943611198906
1782,2.6390573296152584
1783,2.302585092994046
1784,0.6931471805599453
1785,0.6931471805599453
1786,1.3862943611198906
1787,2.0794415416798357
1788,0.0
1789,1.9459101490553132
1790,1.0986122886681098
1791,0.6931471805599453
1792,2.1972245773362196
1793,0.6931471805599453
1794,0.0
1795,2.4849066497880004
1796,2.5649493574615367
1797,2.833213344056216
1798,1.3862943611198906
1799,1.3862943611198906
1800,0.0
1801,3.1780538303479458
1802,1.6094379124341003
1803,0.0
1804,2.0794415416798357
1805,2.0794415416798357
1806,1.9459101490553132
1807,1.3862943611198906
1808,2.0794415416798357
1809,2.1972245773362196
1810,0.6931471805599453
1811,3.091042453358316
1812,1.0986122886681098
1813,1.0986122886681098
1814,1.9459101490553132
1815,0.0
1816,0.6931471805599453
1817,2.9444389791664403
1818,1.791759469228055
1819,3.2188758248682006
1820,3.2188758248682006
1821,2.1972245773362196
1822,0.6931471805599453
1823,1.0986122886681098
1824,2.772588722239781
1825,2.6390573296152584
1826,1.3862943611198906
1827,0.0
1828,3.7376696182833684
1829,4.605170185988092
1830,2.70805020110221
1831,2.70805020110221
1832,2.5649493574615367
1833,1.9459101490553132
1834,0.0
1835,2.0794415416798357
1836,2.9444389791664403
1837,1.791759469228055
1838,2.0794415416798357
1839,0.0
1840,0.6931471805599453
1841,1.9459101490553132
1842,2.0794415416798357
1843,2.5649493574615367
1844,0.0
1845,2.6390573296152584
1846,0.0
1847,0.0
1848,1.791759469228055
1849,0.6931471805599453
1850,2.70805020110221
1851,0.6931471805599453
1852,1.3862943611198906
1853,2.0794415416798357
1854,0.0
1855,1.6094379124341003
1856,3.332204510175204
1857,1.791759469228055
1858,1.9459101490553132
1859,3.6635616461296463
1860,1.0986122886681098
1861,0.0
1862,2.8903717578961645
1863,1.791759469228055
1864,1.3862943611198906
1865,2.4849066497880004
1866,0.6931471805599453
1867,1.0986122886681098
1868,0.6931471805599453
1869,1.791759469228055
1870,2.3978952727983707
1871,2.772588722239781
1872,2.0794415416798357
1873,1.6094379124341003
1874,0.0
1875,1.9459101490553132
1876,0.6931471805599453
1877,1.9459101490553132
1878,1.6094379124341003
1879,0.0
1880,2.833213344056216
1881,1.3862943611198906
1882,1.791759469228055
1883,3.2188758248682006
1884,2.302585092994046
1885,1.6094379124341003
1886,1.9459101490553132
1887,2.3978952727983707
1888,0.0
1889,2.833213344056216
1890,1.9459101490553132
1891,2.833213344056216
1892,1.0986122886681098
1893,1.9459101490553132
1894,2.4849066497880004
1895,2.833213344056216
1896,4.48863636973214
1897,4.48863636973214
1898,2.70805020110221
1899,2.0794415416798357
1900,0.6931471805599453
1901,1.791759469228055
1902,1.0986122886681098
1903,1.9459101490553132
1904,1.3862943611198906
1905,2.9444389791664403
1906,1.6094379124341003
1907,1.3862943611198906
1908,1.9459101490553132
1909,1.0986122886681098
1910,0.6931471805599453
1911,0.0
1912,2.5649493574615367
1913,0.6931471805599453
1914,1.0986122886681098
1915,2.833213344056216
1916,1.0986122886681098
1917,1.6094379124341003
1918,2.772588722239781
1919,1.3862943611198906
1920,0.6931471805599453
1921,1.0986122886681098
1922,0.0
1923,0.0
1924,2.772588722239781
1925,2.3978952727983707
1926,2.3978952727983707
1927,1.0986122886681098
1928,0.6931471805599453
1929,1.9459101490553132
1930,1.6094379124341003
1931,1.9459101490553132
1932,1.3862943611198906
1933,1.791759469228055
1934,0.6931471805599453
1935,1.0986122886681098
1936,1.3862943611198906
1937,2.4849066497880004
1938,2.5649493574615367
1939,0.6931471805599453
1940,3.4657359027997265
1941,0.0
1942,1.0986122886681098
1943,0.6931471805599453
1944,0.0
1945,2.302585092994046
1946,0.0
1947,1.6094379124341003
1948,1.3862943611198906
1949,1.6094379124341003
1950,0.0
1951,0.6931471805599453
1952,0.0
1953,0.0
1954,0.0
1955,0.6931471805599453
1956,1.0986122886681098
1957,2.1972245773362196
1958,0.6931471805599453
1959,0.6931471805599453
1960,2.3978952727983707
1961,0.0
1962,2.995732273553991
1963,1.9459101490553132
1964,2.6390573296152584
1965,1.6094379124341003
1966,1.3862943611198906
1967,1.6094379124341003
1968,1.3862943611198906
1969,1.6094379124341003
1970,1.3862943611198906
1971,2.5649493574615367
1972,2.833213344056216
1973,0.6931471805599453
1974,2.302585092994046
1975,1.0986122886681098
1976,1.0986122886681098
1977,1.0986122886681098
1978,0.0
1979,2.5649493574615367
1980,0.6931471805599453
1981,2.1972245773362196
1982,0.6931471805599453
1983,1.0986122886681098
1984,2.9444389791664403
1985,1.791759469228055
1986,2.70805020110221
1987,1.6094379124341003
1988,2.1972245773362196
1989,1.0986122886681098
1990,1.791759469228055
1991,0.0
1992,1.3862943611198906
1993,1.0986122886681098
1994,1.0986122886681098
1995,1.3862943611198906
1996,0.6931471805599453
1997,3.091042453358316
1998,0.6931471805599453
1999,0.0
2000,1.791759469228055
2001,0.0
2002,3.091042453358316
2003,1.9459101490553132
2004,1.6094379124341003
2005,3.1780538303479458
2006,2.833213344056216
2007,1.6094379124341003
2008,1.3862943611198906
2009,1.9459101490553132
2010,1.0986122886681098
2011,2.833213344056216
2012,3.258096538021482
2013,2.302585092994046
2014,1.6094379124341003
2015,0.0
2016,1.3862943611198906
2017,1.791759469228055
2018,0.0
2019,0.0
2020,1.6094379124341003
2021,1.0986122886681098
2022,2.302585092994046
2023,2.4849066497880004
2024,1.0986122886681098
2025,1.3862943611198906
2026,1.0986122886681098
2027,1.3862943611198906
2028,2.0794415416798357
2029,2.4849066497880004
2030,0.6931471805599453
2031,2.0794415416798357
2032,3.091042453358316
2033,2.3978952727983707
2034,0.0
2035,0.6931471805599453
2036,1.6094379124341003
2037,2.9444389791664403
2038,1.3862943611198906
2039,0.0
2040,1.0986122886681098
2041,0.6931471805599453
2042,0.0
2043,0.6931471805599453
2044,1.6094379124341003
2045,0.0
2046,2.5649493574615367
2047,2.6390573296152584
2048,2.1972245773362196
2049,0.6931471805599453
2050,2.5649493574615367
2051,1.0986122886681098
2052,2.4849066497880004
2053,1.791759469228055
2054,2.1972245773362196
2055,1.3862943611198906
2056,3.2188758248682006
2057,2.0794415416798357
2058,0.6931471805599453
2059,0.6931471805599453
2060,1.9459101490553132
2061,0.0
2062,1.3862943611198906
2063,0.0
2064,0.6931471805599453
2065,2.5649493574615367
2066,1.0986122886681098
2067,1.791759469228055
2068,0.0
2069,2.9444389791664403
2070,1.791759469228055
2071,2.833213344056216
2072,0.6931471805599453
2073,2.6390573296152584
2074,0.6931471805599453
2075,3.295836866004329
2076,1.9459101490553132
2077,2.1972245773362196
2078,1.3862943611198906
2079,2.302585092994046
2080,3.044522437723423
2081,1.0986122886681098
2082,2.1972245773362196
2083,1.3862943611198906
2084,1.0986122886681098
2085,1.791759469228055
2086,1.6094379124341003
2087,1.3862943611198906
2088,2.6390573296152584
2089,1.791759469228055
2090,1.0986122886681098
2091,3.091042453358316
2092,0.0
2093,1.9459101490553132
2094,1.0986122886681098
2095,1.3862943611198906
2096,2.6390573296152584
2097,1.3862943611198906
2098,1.3862943611198906
2099,1.791759469228055
2100,0.0
2101,1.0986122886681098
2102,0.0
2103,1.791759469228055
2104,1.9459101490553132
2105,2.1972245773362196
2106,2.0794415416798357
2107,4.0943445622221
2108,3.8501476017100584
2109,0.0
2110,0.0
2111,2.0794415416798357
2112,1.9459101490553132
2113,1.9459101490553132
2114,0.6931471805599453
2115,1.3862943611198906
2116,1.0986122886681098
2117,0.6931471805599453
2118,2.3978952727983707
2119,2.995732273553991
2120,3.091042453358316
2121,1.0986122886681098
2122,1.3862943611198906
2123,3.784189633918261
2124,0.6931471805599453
2125,2.302585092994046
2126,3.1354942159291497
2127,1.9459101490553132
2128,0.6931471805599453
2129,2.3978952727983707
2130,0.6931471805599453
2131,2.4849066497880004
2132,1.6094379124341003
2133,0.0
2134,0.0
2135,2.70805020110221
2136,1.791759469228055
2137,1.791759469228055
2138,1.0986122886681098
2139,1.791759469228055
2140,2.0794415416798357
2141,4.605170185988092
2142,1.3862943611198906
2143,1.791759469228055
2144,1.0986122886681098
2145,0.0
2146,3.8066624897703196
2147,2.9444389791664403
2148,0.6931471805599453
2149,1.0986122886681098
2150,3.2188758248682006
2151,1.0986122886681098
2152,1.0986122886681098
2153,2.772588722239781
2154,1.791759469228055
2155,2.0794415416798357
2156,1.3862943611198906
2157,2.4849066497880004
2158,0.0
2159,2.302585092994046
2160,0.0
2161,1.3862943611198906
2162,1.0986122886681098
2163,0.6931471805599453
2164,2.1972245773362196
2165,2.5649493574615367
2166,0.6931471805599453
2167,2.302585092994046
2168,1.9459101490553132
2169,1.791759469228055
2170,2.1972245773362196
2171,1.9459101490553132
2172,1.9459101490553132
2173,0.0
2174,2.3978952727983707
2175,0.0
2176,2.0794415416798357
2177,2.6390573296152584
2178,2.3978952727983707
2179,1.9459101490553132
2180,1.3862943611198906
2181,0.6931471805599453
2182,1.3862943611198906
2183,1.6094379124341003
2184,1.3862943611198906
2185,1.0986122886681098
2186,0.6931471805599453
2187,1.0986122886681098
2188,2.0794415416798357
2189,0.0
2190,1.3862943611198906
2191,0.0
2192,1.9459101490553132
2193,2.302585092994046
2194,0.6931471805599453
2195,0.6931471805599453
2196,1.0986122886681098
2197,1.3862943611198906
2198,0.6931471805599453
2199,0.6931471805599453
2200,0.0
2201,0.6931471805599453
2202,1.3862943611198906
2203,1.0986122886681098
2204,2.0794415416798357
2205,0.6931471805599453
2206,0.6931471805599453
2207,2.6390573296152584
2208,0.6931471805599453
2209,1.3862943611198906
2210,1.3862943611198906
2211,1.0986122886681098
2212,2.1972245773362196
2213,4.605170185988092
2214,0.0
2215,1.3862943611198906
2216,2.3978952727983707
2217,0.0
2218,0.0
2219,1.0986122886681098
2220,1.9459101490553132
2221,0.0
2222,2.70805020110221
2223,0.6931471805599453
2224,0.0
2225,3.091042453358316
2226,1.0986122886681098
2227,0.0
2228,1.0986122886681098
2229,1.6094379124341003
2230,3.1354942159291497
2231,0.0
2232,2.772588722239781
2233,2.302585092994046
2234,3.295836866004329
2235,0.0
2236,2.8903717578961645
2237,2.833213344056216
2238,1.3862943611198906
2239,1.6094379124341003
2240,2.302585092994046
2241,2.70805020110221
2242,2.4849066497880004
2243,0.0
2244,1.9459101490553132
2245,0.0
2246,1.3862943611198906
2247,1.3862943611198906
2248,1.3862943611198906
2249,1.791759469228055
2250,0.6931471805599453
2251,1.0986122886681098
2252,1.0986122886681098
2253,0.0
2254,2.1972245773362196
2255,2.0794415416798357
2256,2.302585092994046
2257,0.6931471805599453
2258,1.9459101490553132
2259,2.5649493574615367
2260,0.6931471805599453
2261,2.3978952727983707
2262,1.791759469228055
2263,0.0
2264,3.4965075614664802
2265,2.995732273553991
2266,0.0
2267,1.9459101490553132
2268,0.6931471805599453
2269,1.0986122886681098
2270,2.3978952727983707
2271,0.0
2272,2.6390573296152584
2273,1.3862943611198906
2274,1.9459101490553132
2275,0.0
2276,1.9459101490553132
2277,0.0
2278,3.044522437723423
2279,2.302585092994046
2280,1.6094379124341003
2281,1.3862943611198906
2282,2.302585092994046
2283,2.1972245773362196
2284,2.302585092994046
2285,1.6094379124341003
2286,0.6931471805599453
2287,1.0986122886681098
2288,0.0
2289,1.0986122886681098
2290,2.4849066497880004
2291,3.367295829986474
2292,2.0794415416798357
2293,1.0986122886681098
2294,0.6931471805599453
2295,1.0986122886681098
2296,0.0
2297,0.0
2298,1.6094379124341003
2299,3.091042453358316
2300,1.9459101490553132
2301,1.6094379124341003
2302,0.6931471805599453
2303,1.6094379124341003
2304,1.791759469228055
2305,1.0986122886681098
2306,2.0794415416798357
2307,1.0986122886681098
2308,2.5649493574615367
2309,0.6931471805599453
2310,0.0
2311,1.791759469228055
2312,4.007333185232471
2313,2.6390573296152584
2314,4.127134385045092
2315,2.70805020110221
2316,2.0794415416798357
2317,2.4849066497880004
2318,2.833213344056216
2319,2.5649493574615367
2320,3.9889840465642745
2321,1.791759469228055
2322,1.3862943611198906
2323,1.3862943611198906
2324,1.3862943611198906
2325,2.1972245773362196
2326,3.4965075614664802
2327,0.6931471805599453
2328,2.8903717578961645
2329,2.6390573296152584
2330,1.791759469228055
2331,0.6931471805599453
2332,1.3862943611198906
2333,1.0986122886681098
2334,2.772588722239781
2335,3.4339872044851463
2336,2.3978952727983707
2337,1.0986122886681098
2338,2.0794415416798357
2339,2.8903717578961645
2340,1.9459101490553132
2341,0.0
2342,0.6931471805599453
2343,1.9459101490553132
2344,1.9459101490553132
2345,0.6931471805599453
2346,1.0986122886681098
2347,1.791759469228055
2348,1.3862943611198906
2349,2.5649493574615367
2350,0.0
2351,0.0
2352,1.0986122886681098
2353,1.3862943611198906
2354,0.0
2355,0.6931471805599453
2356,1.6094379124341003
2357,2.772588722239781
2358,4.110873864173311
2359,0.6931471805599453
2360,2.1972245773362196
2361,1.0986122886681098
2362,0.6931471805599453
2363,1.0986122886681098
2364,0.6931471805599453
2365,0.0
2366,0.6931471805599453
2367,3.1354942159291497
2368,1.791759469228055
2369,2.4849066497880004
2370,3.2188758248682006
2371,1.791759469228055
2372,2.1972245773362196
2373,1.6094379124341003
2374,0.6931471805599453
2375,1.3862943611198906
2376,1.0986122886681098
2377,1.791759469228055
2378,0.0
2379,2.4849066497880004
2380,1.3862943611198906
2381,0.6931471805599453
2382,1.9459101490553132
2383,0.6931471805599453
2384,2.1972245773362196
2385,0.6931471805599453
2386,2.0794415416798357
2387,1.0986122886681098
2388,2.1972245773362196
2389,0.6931471805599453
2390,2.0794415416798357
2391,1.6094379124341003
2392,0.6931471805599453
2393,1.0986122886681098
2394,1.791759469228055
2395,1.0986122886681098
2396,1.3862943611198906
2397,0.6931471805599453
2398,1.3862943611198906
2399,1.0986122886681098
2400,0.0
2401,1.3862943611198906
2402,0.0
2403,2.8903717578961645
2404,1.791759469228055
2405,2.833213344056216
2406,0.0
2407,0.0
2408,1.791759469228055
2409,1.3862943611198906
2410,0.6931471805599453
2411,1.0986122886681098
2412,3.295836866004329
2413,1.9459101490553132
2414,0.6931471805599453
2415,3.1780538303479458
2416,1.3862943611198906
2417,2.0794415416798357
2418,3.1780538303479458
2419,2.302585092994046
2420,1.3862943611198906
2421,1.0986122886681098
2422,1.9459101490553132
2423,4.605170185988092
2424,3.367295829986474
2425,0.6931471805599453
2426,0.6931471805599453
2427,0.0
2428,0.0
2429,2.1972245773362196
2430,0.0
2431,0.0
2432,1.9459101490553132
2433,2.8903717578961645
2434,1.6094379124341003
2435,0.6931471805599453
2436,0.6931471805599453
2437,0.0
2438,2.4849066497880004
2439,1.791759469228055
2440,1.0986122886681098
2441,2.302585092994046
2442,1.0986122886681098
2443,3.713572066704308
2444,4.605170185988092
2445,0.6931471805599453
2446,0.6931471805599453
2447,2.995732273553991
2448,0.6931471805599453
2449,2.302585092994046
2450,0.0
2451,0.6931471805599453
2452,4.07753744390572
2453,0.6931471805599453
2454,1.0986122886681098
2455,0.6931471805599453
2456,4.499809670330265
2457,2.5649493574615367
2458,2.995732273553991
2459,2.0794415416798357
2460,0.6931471805599453
2461,2.302585092994046
2462,0.0
2463,1.9459101490553132
2464,3.6635616461296463
2465,2.5649493574615367
2466,0.0
2467,3.091042453358316
2468,1.0986122886681098
2469,1.6094379124341003
2470,2.772588722239781
2471,1.3862943611198906
2472,1.0986122886681098
2473,1.0986122886681098
2474,1.6094379124341003
2475,0.6931471805599453
2476,2.995732273553991
2477,2.6390573296152584
2478,1.3862943611198906
2479,1.3862943611198906
2480,1.3862943611198906
2481,1.6094379124341003
2482,1.791759469228055
2483,2.772588722239781
2484,0.6931471805599453
2485,2.1972245773362196
2486,0.0
2487,0.6931471805599453
2488,1.0986122886681098
2489,0.0
2490,0.0
2491,1.791759469228055
2492,2.5649493574615367
2493,1.0986122886681098
2494,1.6094379124341003
2495,0.6931471805599453
2496,0.6931471805599453
2497,1.0986122886681098
2498,1.791759469228055
2499,1.791759469228055
2500,2.70805020110221
2501,1.6094379124341003
2502,1.3862943611198906
2503,1.6094379124341003
2504,2.772588722239781
2505,0.6931471805599453
2506,1.3862943611198906
2507,1.3862943611198906
2508,0.6931471805599453
2509,3.044522437723423
2510,2.70805020110221
2511,1.9459101490553132
2512,2.0794415416798357
2513,1.3862943611198906
2514,1.3862943611198906
2515,1.3862943611198906
2516,1.6094379124341003
2517,1.9459101490553132
2518,1.6094379124341003
2519,0.6931471805599453
2520,1.3862943611198906
2521,2.833213344056216
2522,0.6931471805599453
2523,2.1972245773362196
2524,1.0986122886681098
2525,1.3862943611198906
2526,1.6094379124341003
2527,2.1972245773362196
2528,2.8903717578961645
2529,2.6390573296152584
2530,2.3978952727983707
2531,3.2188758248682006
2532,2.5649493574615367
2533,0.0
2534,2.5649493574615367
2535,1.3862943611198906
2536,2.4849066497880004
2537,1.0986122886681098
2538,1.6094379124341003
2539,0.6931471805599453
2540,2.1972245773362196
2541,1.0986122886681098
2542,0.6931471805599453
2543,1.791759469228055
2544,1.9459101490553132
2545,1.6094379124341003
2546,1.0986122886681098
2547,2.6390573296152584
2548,0.6931471805599453
2549,0.6931471805599453
2550,1.9459101490553132
2551,1.9459101490553132
2552,1.0986122886681098
2553,3.295836866004329
2554,1.3862943611198906
2555,1.0986122886681098
2556,2.3978952727983707
2557,1.9459101490553132
2558,0.6931471805599453
2559,2.3978952727983707
2560,2.0794415416798357
2561,2.6390573296152584
2562,2.772588722239781
2563,3.4965075614664802
2564,2.302585092994046
2565,1.6094379124341003
2566,1.791759469228055
2567,0.6931471805599453
2568,1.0986122886681098
2569,0.0
2570,1.9459101490553132
2571,0.6931471805599453
2572,1.791759469228055
2573,0.6931471805599453
2574,2.5649493574615367
2575,1.3862943611198906
2576,0.0
2577,0.0
